Country,LOCODE,Name,NameWithoutDiacritics,Subdivision,Function,IATA,Latitude,Longitude
AT,AT 7PZ,Prinzersdorf,Prinzersdorf,3,1-3-----,,48.2,15.516666666666667
AT,AT XXX,RIS Inland waterways,RIS Inland waterways,,1-------,,,
AT,AT RAD,Radstadt,Radstadt,,123-----,,47.38333333333333,13.45
AT,AT RHN,Ranshofen,Ranshofen,,1-3-----,,48.233333333333334,13.0
AT,AT REG,Regau,Regau,4,1----6--,,48.083333333333336,14.133333333333333
AT,AT ETZ,Rietz,Rietz,7,1-------,,47.28333333333333,11.05
AT,AT RHR,Rohrau,Rohrau,3,1----6--,,48.06666666666667,16.85
AT,AT RRF,Ruhrsdorf,Ruhrsdorf,3,1-------,,48.4,15.5
AT,AT SAK,Sankt Aegidi,Sankt Aegidi,4,1-3-----,,48.483333333333334,13.75
AT,AT SGS,Sankt Georgen bei Salzburg,Sankt Georgen bei Salzburg,,123-----,,47.983333333333334,12.883333333333333
AT,AT SMR,Sankt Margarethen an der Raab,Sankt Margarethen an der Raab,6,1-3-----,,47.05,15.75
AT,AT SK3,Sankt Margrethen,Sankt Margrethen,2,1----6--,,46.63333333333333,14.383333333333333
AT,AT FBZ,Sankt Stefan ob Stainz,Sankt Stefan ob Stainz,6,1-------,,46.916666666666664,15.25
AT,AT SUH,Sankt Ulrich,Sankt Ulrich,3,1----6--,,48.6,16.766666666666666
AT,AT SVM,Sankt Veit im Mühlkreis,Sankt Veit im Muhlkreis,4,1-3-----,,48.46666666666667,14.15
AT,AT TTL,Schrattenthal,Schrattenthal,3,1-------,,48.7,15.9
AT,AT SAG,Schutzen am Gebirge,Schutzen am Gebirge,1,1----6--,,47.85,16.616666666666667
AT,AT SMK,Schönau im Mühlkreis,Schonau im Muhlkreis,4,1----6--,,48.38333333333333,14.733333333333333
AT,AT SFT,Senftenberg,Senftenberg,3,1----6--,,48.43333333333333,15.55
AT,AT SPG,Spannberg,Spannberg,3,1----6--,,48.45,16.733333333333334
AT,AT SPZ,Spitz,Spitz,,123-----,,48.36666666666667,15.416666666666666
AT,AT STD,Steeg,Steeg,,1-3-----,,47.6,13.633333333333333
AT,AT SSS,Steinberg,Steinberg,1,1----6--,,47.483333333333334,16.483333333333334
AT,AT SUS,Steinhaus,Steinhaus,4,1----6--,,48.11666666666667,14.016666666666667
AT,AT ST6,Straden,Straden,6,1----6--,,46.8,15.866666666666667
AT,AT TAM,Tamsweg,Tamsweg,5,1----6--,,47.13333333333333,13.8
AT,AT TKP,Taufkirchen an der Pram,Taufkirchen an der Pram,,123--6--,,48.416666666666664,13.533333333333333
AT,AT TFS,Terfens,Terfens,7,123-----,,47.31666666666667,11.65
AT,AT THS,Theiss,Theiss,3,1-3-----,,48.38333333333333,15.683333333333334
AT,AT TMR,Traismauer,Traismauer,,123-----,,48.333333333333336,15.733333333333333
AT,AT VEL,Velden,Velden,2,123-----,,46.61666666666667,14.05
AT,AT ERM,Vordernberg,Vordernberg,6,1-3-----,,47.46666666666667,15.0
AT,AT WSE,Wallsee,Wallsee,3,1-3-----,,48.166666666666664,14.716666666666667
AT,AT WEU,Weinburg,Weinburg,3,1-------,,48.1,15.516666666666667
AT,AT WDF,Weitendorf,Weitendorf,6,1-3-----,,46.88333333333333,15.466666666666667
AT,AT WUL,Wulkaprodersdorf,Wulkaprodersdorf,1,1-3-----,,47.8,16.5
AT,AT ZNG,Zobing,Zobing,3,1-------,,48.483333333333334,15.683333333333334
AU,AU ABP,Abbot Point,Abbot Point,QLD,1-------,,-19.9,148.08333333333334
AU,AU ALP,Abell Point,Abell Point,QLD,1-3-----,,-20.266666666666666,148.71666666666667
AU,AU ADL,Adelaide,Adelaide,SA,12345---,,-34.916666666666664,138.58333333333334
AU,AU AIR,Airlie Terminal,Airlie Terminal,WA,1-------,,-21.333333333333332,115.16666666666667
AU,AU ALH,Albany,Albany,WA,1--4----,,,
AU,AU ALD,Aldgate,Aldgate,SA,1----6--,,-35.016666666666666,138.73333333333332
AU,AU AMR,Amrun,Amrun,QLD,1-------,,-12.916666666666666,141.61666666666667
AU,AU ANN,Annandale,Annandale,NSW,1----6--,,-33.88333333333333,151.16666666666666
AU,AU APP,Applecross,Applecross,WA,1----6--,,-32.016666666666666,115.83333333333333
AU,AU ARD,Ardrossan,Ardrossan,SA,1-------,,,
AU,AU AUA,Armadale,Armadale,WA,1-------,,-32.15,116.0
AU,AU DLP,Arndell Park,Arndell Park,NSW,123-----,,-33.78333333333333,150.86666666666667
AU,AU ASB,Ashburton,Ashburton,WA,1-3-----,,-21.683333333333334,115.0
AU,AU ASH,Ashton,Ashton,SA,1----6--,,-34.93333333333333,138.73333333333332
AU,AU P6D,Aspendale,Aspendale,VIC,1-3-----,,-38.03333333333333,145.1
AU,AU ATT,Attadale,Attadale,WA,1----6--,,-32.016666666666666,115.78333333333333
AU,AU AGS,Augusta,Augusta,WA,1-3-----,,-34.31666666666667,115.16666666666667
AU,AU ALI,Australind,Australind,WA,1-3-----,,-33.28333333333333,115.71666666666667
AU,AU BAE,Baerami,Baerami,NSW,1----6--,,-32.4,150.48333333333332
AU,AU BAA,Balhannah,Balhannah,SA,1----6--,,-34.983333333333334,138.83333333333334
AU,AU BAH,Ballast Head,Ballast Head,SA,1-------,,,
AU,AU BNK,Ballina,Ballina,NSW,1--4----,,,
AU,AU BAL,Balnarring,Balnarring,VIC,1----6--,,-38.36666666666667,145.13333333333333
AU,AU LME,Bangholme,Bangholme,VIC,1-------,,,
AU,AU BNN,Bannockburn,Bannockburn,VIC,1----6--,,-38.05,144.16666666666666
AU,AU BWB,Barrow Island,Barrow Island,WA,1--4----,,,
AU,AU BAR,Barry Beach,Barry Beach,VIC,1-3-----,,-38.7,146.38333333333333
AU,AU BRT,Bathurst Island,Bathurst Island,NT,1--4----,,,
AU,AU BCH,Beachport,Beachport,SA,1-------,,,
AU,AU BYP,Beauty Point,Beauty Point,TAS,1-------,,,
AU,AU BBL,Beelbangera,Beelbangera,NSW,1-------,,-34.266666666666666,146.1
AU,AU BEL,Bell Bay,Bell Bay,TAS,123-----,,,
AU,AU BE9,Belrose,Belrose,NSW,1----6--,,-33.733333333333334,151.21666666666667
AU,AU BVD,Belvidere,Belvidere,SA,1----6--,,-35.3,138.93333333333334
AU,AU BFD,Beresfield,Beresfield,NSW,1----6--,,-32.8,151.65
AU,AU BKE,Berkeley Vale,Berkeley Vale,NSW,1----6--,,-33.35,151.43333333333334
AU,AU BRR,Berrys Creek,Berrys Creek,VIC,1----6--,,-38.416666666666664,146.06666666666666
AU,AU BIC,Bicheno,Bicheno,TAS,1----6--,,-41.86666666666667,148.28333333333333
AU,AU BBG,Bing Bong,Bing Bong,NT,1-------,,-15.6,136.35
AU,AU BLP,Black Point,Black Point,NT,1-------,,-11.15,132.15
AU,AU TTS,Blackmans Bay,Blackmans Bay,TAS,1-3-----,,-42.983333333333334,147.31666666666666
AU,AU BOV,Blacktip Terminal,Blacktip Terminal,NT,1-------,,-14.4,129.35
AU,AU BNY,Blayney,Blayney,NSW,123--6--,,-33.53333333333333,149.25
AU,AU BOB,Bobin,Bobin,NSW,1-----7-,,-31.716666666666665,152.28333333333333
AU,AU BDY,Bomaderry,Bomaderry,NSW,1----6--,,-34.85,150.61666666666667
AU,AU BOO,Booby Island,Booby Island,QLD,1-3-----,,-10.6,141.91666666666666
AU,AU BOD,Boondall,Boondall,QLD,1----6--,,-27.333333333333332,153.05
AU,AU BOT,Boort,Boort,VIC,1----6--,,-36.11666666666667,143.71666666666667
AU,AU VIB,Boronia,Boronia,VIC,1-------,,,
AU,AU BTB,Botany Bay,Botany Bay,NSW,1-------,,,
AU,AU BOU,Boundary Bend,Boundary Bend,NSW,1----6--,,-34.7,143.15
AU,AU ZBO,Bowen,Bowen,QLD,1--4----,,,
AU,AU BOY,Boyer,Boyer,TAS,1----6--,,-42.833333333333336,147.3
AU,AU BBY,Bremer Bay,Bremer Bay,WA,1-3-----,,-34.38333333333333,119.36666666666666
AU,AU BOL,Bridgewater-on-Loddon,Bridgewater-on-Loddon,VIC,1----6--,,-36.6,143.95
AU,AU BPO,Bridport,Bridport,TAS,1-3-----,,-41.0,147.4
AU,AU BSA,Brighton-Le-Sands,Brighton-Le-Sands,NSW,1----6--,,-33.95,151.15
AU,AU BNE,Brisbane,Brisbane,QLD,12345---,,-27.466666666666665,153.01666666666668
AU,AU BMW,Broadmeadows,Broadmeadows,VIC,1-------,,,
AU,AU NSB,Broke,Broke,NSW,1----6--,,-32.75,151.1
AU,AU BME,Broome,Broome,WA,1--4----,,,
AU,AU BUV,Buffalo Venture,Buffalo Venture,NT,1-------,,,
AU,AU BUL,Bulli,Bulli,NSW,1-3-----,,-34.3,150.91666666666666
AU,AU BLL,Bullsbrook,Bullsbrook,WA,1----6--,,-31.666666666666668,116.0
AU,AU BWI,Bulwer,Bulwer,QLD,1-------,,-27.066666666666666,153.36666666666667
AU,AU BUY,Bunbury,Bunbury,WA,1--4----,,,
AU,AU BDB,Bundaberg,Bundaberg,QLD,1--4----,,,
AU,AU BUC,Burketown,Burketown,QLD,1-34----,,-17.733333333333334,139.53333333333333
AU,AU BWT,Burnie,Burnie,TAS,1--4----,,,
AU,AU BYY,Bushy Park,Bushy Park,VIC,1----6--,,-37.86666666666667,147.03333333333333
AU,AU BUS,Busselton,Busselton,WA,1-------,,,
AU,AU CNS,Cairns,Cairns,QLD,1--4----,,,
AU,AU CAL,Caloundra Head,Caloundra Head,QLD,1-------,,,
AU,AU CMB,Cambridge,Cambridge,TAS,1----6--,,-42.833333333333336,147.45
AU,AU CMP,Camperdown,Camperdown,NSW,1-------,,-33.88333333333333,151.16666666666666
AU,AU CBR,Canberra,Canberra,ACT,12345---,,,
AU,AU CAP,Capalaba,Capalaba,QLD,1-3-----,,-27.516666666666666,153.18333333333334
AU,AU CCU,Cape Cuvier,Cape Cuvier,WA,1-------,,,
AU,AU DON,Cape Don,Cape Don,NT,1-------,,-11.316666666666666,131.75
AU,AU CQP,Cape Flattery,Cape Flattery,QLD,1-------,,,
AU,AU CLT,Cape Lambert,Cape Lambert,WA,1-------,,,
AU,AU CLN,Cape Leeuwin,Cape Leeuwin,WA,1-------,,,
AU,AU CPN,Cape Preston,Cape Preston,WA,1-------,,,
AU,AU CBO,Carboor,Carboor,VIC,1----6--,,-36.63333333333333,146.55
AU,AU CAR,Carina Heights,Carina Heights,QLD,1-------,,-27.5,153.08333333333334
AU,AU CLF,Carlingford,Carlingford,NSW,1-------,,-33.78333333333333,151.05
AU,AU CVQ,Carnarvon,Carnarvon,WA,1--4----,,,
AU,AU CHB,Catherine Hill Bay,Catherine Hill Bay,NSW,1-------,,,
AU,AU CUN,Caufield North,Caufield North,VIC,1-------,,-37.86666666666667,14.85
AU,AU CVS,Caversham,Caversham,WA,1----6--,,-31.883333333333333,115.96666666666667
AU,AU CHV,Challis Venture (oil Terminal),Challis Venture (oil Terminal),NT,1-------,,-12.116666666666667,125.01666666666667
AU,AU CHA,Chatswood,Chatswood,NSW,1-3-----,,,
AU,AU CHE,Chermside,Chermside,QLD,1-------,,-27.383333333333333,153.16666666666666
AU,AU CN6,Chinderah,Chinderah,NSW,1-3-----,,-28.233333333333334,153.55
AU,AU CHT,Chittering,Chittering,WA,1----6--,,-31.483333333333334,116.1
AU,AU SCL,Clare,Clare,SA,1----6--,,-33.833333333333336,138.6
AU,AU CLM,Claremont,Claremont,WA,123-5---,,-31.983333333333334,115.78333333333333
AU,AU CLR,Clarence River,Clarence River,NSW,1-------,,,
AU,AU CDN,Clarendon,Clarendon,SA,1-------,,-35.11666666666667,138.63333333333333
AU,AU CVN,Cleveland,Cleveland,QLD,1-3--6--,,-27.533333333333335,153.26666666666668
AU,AU CVL,Clovelly,Clovelly,NSW,1-------,,-33.9,151.25
AU,AU CTI,Cockatoo Island,Cockatoo Island,WA,1-------,,-16.1,123.61666666666666
AU,AU CFS,Coffs Harbour,Coffs Harbour,NSW,1--4----,,,
AU,AU CST,Coldstream,Coldstream,VIC,1----6--,,-37.71666666666667,145.36666666666667
AU,AU CLL,Collan Islands,Collan Islands,WA,1-------,,,
AU,AU CMO,Como,Como,NSW,1----6--,,-34.0,151.06666666666666
AU,AU CDE,Condamine,Condamine,QLD,1-3-----,,-26.933333333333334,150.13333333333333
AU,AU CTN,Cooktown,Cooktown,QLD,1--4----,,,
AU,AU COU,Coolum,Coolum,QLD,1----6--,,-26.55,153.08333333333334
AU,AU COO,Coomera,Coomera,QLD,123-----,,-27.883333333333333,153.3
AU,AU CNW,Coonawarra,Coonawarra,SA,1----6--,,-37.3,140.81666666666666
AU,AU CPR,Coorparoo,Coorparoo,QLD,1----6--,,-27.5,153.05
AU,AU CRL,Coral Bay,Coral Bay,WA,1-------,,-23.133333333333333,113.76666666666667
AU,AU CRS,Coral Sea,Coral Sea,,1--4----,,-19.083333333333332,150.9
AU,AU CBA,Corio Bay,Corio Bay,VIC,1-------,,-38.11666666666667,144.43333333333334
AU,AU CRV,Coromandel Valley,Coromandel Valley,SA,1----6--,,-35.05,138.61666666666667
AU,AU COP,Cossack Pioneer (oil Terminal),Cossack Pioneer (oil Terminal),WA,1-------,,-19.583333333333332,116.45
AU,AU CTE,Cottesloe,Cottesloe,WA,1----6--,,-32.0,115.76666666666667
AU,AU CTT,Cottles Bridge,Cottles Bridge,VIC,1----6--,,-37.63333333333333,145.21666666666667
AU,AU DIL,Cowandilla,Cowandilla,SA,1----6--,,-34.916666666666664,138.55
AU,AU COW,Cowaramup,Cowaramup,,1----6--,,-33.86666666666667,115.08333333333333
AU,AU CRF,Crafers,Crafers,SA,1----6--,,-35.0,138.7
AU,AU CRE,Crestmead,Crestmead,QLD,1----6--,,-27.683333333333334,153.08333333333334
AU,AU C8R,Cromer,Cromer,SA,1-------,,-34.766666666666666,139.0
AU,AU CRU,Cronulla,Cronulla,NSW,1----6--,,-34.05,151.15
AU,AU DIT,Dalrymple Islet,Dalrymple Islet,,1-------,,-9.6,143.3
AU,AU DAL,Dalton,Dalton,NSW,1-----7-,,-34.71666666666667,149.18333333333334
AU,AU DAM,Dampier,Dampier,WA,1-------,,,
AU,AU DAR,Dardanup,Dardanup,WA,1----6--,,-33.4,115.75
AU,AU DAA,Darra,Darra,QLD,1-------,,,
AU,AU DRW,Darwin,Darwin,NT,12345---,,-12.45,130.83333333333334
AU,AU DRB,Derby,Derby,WA,1--4----,,,
AU,AU DPO,Devonport,Devonport,TAS,1--4----,,,
AU,AU DHI,Dhipirrinjura,Dhipirrinjura,NT,1-------,,-12.25,135.08333333333334
AU,AU DIA,Diamond Creek,Diamond Creek,VIC,1----6--,,-37.666666666666664,145.15
AU,AU DRY,Drysdale,Drysdale,VIC,1----6--,,-38.166666666666664,144.56666666666666
AU,AU QDN,Eden,Eden,NSW,1--4----,,,
AU,AU EDE,Eden Valley,Eden Valley,SA,1----6--,,-34.65,139.1
AU,AU EDB,Edithburgh,Edithburgh,SA,1-------,,,
AU,AU ELE,Electrona,Electrona,TAS,1-------,,,
AU,AU ELB,Elizabeth Bay,Elizabeth Bay,NT,1-------,,-11.9,136.55
AU,AU ELT,Eltham,Eltham,VIC,1----6--,,-37.733333333333334,145.15
AU,AU EPR,Esperance,Esperance,WA,1--4----,,,
AU,AU EVL,Evans Landing,Evans Landing,QLD,1-3-----,,-12.666666666666666,141.85
AU,AU PEX,Exmouth,Exmouth,WA,1-------,,,
AU,AU EXM,Exmouth Gulf,Exmouth Gulf,WA,1--4----,,,
AU,AU FIN,Findon,Findon,SA,1----6--,,-34.9,138.53333333333333
AU,AU FIS,Fisherman Islands,Fisherman Islands,QLD,123-----,,,
AU,AU FLN,Flynn,Flynn,VIC,1----6--,,-38.166666666666664,146.68333333333334
AU,AU FLD,Frankland,Frankland,WA,1----6--,,-34.36666666666667,114.06666666666666
AU,AU FRE,Fremantle,Fremantle,WA,1--4----,JFM,,
AU,AU FWT,Freshwater,Freshwater,NSW,1----6--,,-33.766666666666666,151.28333333333333
AU,AU GBT,Garbutt,Garbutt,QLD,1-3-----,,-19.266666666666666,146.76666666666668
AU,AU GEX,Geelong,Geelong,VIC,1--4----,,,
AU,AU GEM,Gembrook,Gembrook,VIC,1----6--,,-37.95,145.55
AU,AU GEE,George Town,George Town,TAS,1--4----,,,
AU,AU GET,Geraldton,Geraldton,WA,1--4----,,,
AU,AU GLT,Gladstone,Gladstone,QLD,1--4----,,,
AU,AU GLL,Glebe Island,Glebe Island,NSW,123-----,,,
AU,AU GOI,Goods Is,Goods Is,QLD,1-------,,,
AU,AU GOA,Goolwa,Goolwa,SA,1-34----,,-35.5,138.78333333333333
AU,AU GOR,Gordon,Gordon,VIC,1----6--,,-37.583333333333336,144.1
AU,AU GOV,Gove,Gove,NT,1--4----,,,
AU,AU GOH,Gove Harbour,Gove Harbour,NT,1-------,,-12.216666666666667,136.66666666666666
AU,AU GTH,Grantham,Grantham,QLD,1-3-----,,-27.583333333333332,152.2
AU,AU GRB,Gravelly Beach,Gravelly Beach,TAS,1----6--,,-41.3,146.96666666666667
AU,AU GTW,Great Western,Great Western,VIC,1----6--,,-37.15,142.85
AU,AU GRH,Greenhead,Greenhead,WA,1-------,,,
AU,AU GRK,Greenock,Greenock,SA,1----6--,,-34.46666666666667,138.91666666666666
AU,AU GRV,Griffin Venture (oil Terminal),Griffin Venture (oil Terminal),WA,1-------,,-21.216666666666665,114.63333333333334
AU,AU GTE,Groote Eylandt,Groote Eylandt,NT,1--4----,,,
AU,AU GRU,Gruyere,Gruyere,VIC,1----6--,,-37.733333333333334,145.45
AU,AU GUM,Gumeracha,Gumeracha,SA,1----6--,,-34.833333333333336,138.88333333333333
AU,AU HAH,Hahndorf,Hahndorf,SA,1----6--,,-35.03333333333333,138.8
AU,AU HTT,Halletts Cove,Halletts Cove,SA,1----6--,,-35.06666666666667,138.5
AU,AU HAM,Hampton,Hampton,VIC,1-------,,-38.333333333333336,145.25
AU,AU HWD,Hanwood,Hanwood,NSW,1----6--,,-34.333333333333336,146.03333333333333
AU,AU HPP,Happy Valley,Happy Valley,SA,1----6--,,-35.083333333333336,138.53333333333333
AU,AU HYI,Hardy Island,Hardy Island,NT,1-------,,,
AU,AU HAS,Hastings,Hastings,VIC,1-------,,-38.3,145.25
AU,AU HPT,Hay Point,Hay Point,QLD,1-------,,,
AU,AU HTH,Heathcote,Heathcote,VIC,1----6--,,-36.916666666666664,144.71666666666667
AU,AU HBE,Heatherbrae,Heatherbrae,NSW,1----6--,,-32.78333333333333,151.73333333333332
AU,AU HFR,Henderson,Henderson,WA,1---5---,,-32.166666666666664,115.76666666666667
AU,AU HNK,Hinchinbrook Island,Hinchinbrook Island,QLD,1--4----,,-18.383333333333333,146.28333333333333
AU,AU HBA,Hobart,Hobart,TAS,1-345---,,-42.86666666666667,147.3
AU,AU HDD,Hoddles Creek,Hoddles Creek,VIC,1----6--,,-37.833333333333336,145.58333333333334
AU,AU HOT,Hope Tun,Hope Tun,WA,1-------,,,
AU,AU IGF,Ingle Farm,Ingle Farm,SA,1----6--,,-34.833333333333336,138.63333333333333
AU,AU IPS,Ipswich,Ipswich,QLD,1-------,,,
AU,AU IRY,Irymple,Irymple,VIC,1----6--,,-34.25,142.16666666666666
AU,AU JOV,Jabiru Venture (oil terminal),Jabiru Venture (oil terminal),NT,1-------,,,
AU,AU JAR,Jarrahdale,Jarrahdale,WA,1----6--,,-32.35,116.06666666666666
AU,AU KAN,Kangarilla,Kangarilla,SA,1----6--,,-35.15,138.65
AU,AU KRB,Karumba,Karumba,QLD,1-34----,,-17.483333333333334,140.83333333333334
AU,AU KTR,Katherine,Katherine,NT,1--4----,,,
AU,AU KAY,Kayena,Kayena,TAS,1----6--,,-41.18333333333333,146.88333333333333
AU,AU KEI,Keith,Keith,SA,1----6--,,-36.1,140.35
AU,AU KNG,Kensington Gardens,Kensington Gardens,,1----6--,,-35.53333333333333,139.1
AU,AU KEY,Keyneton,Keyneton,,1----6--,,-34.56666666666667,139.13333333333333
AU,AU KIB,King Bay,King Bay,WA,1-------,,,
AU,AU KGC,Kingscote,Kingscote,SA,1--4----,,,
AU,AU GTY,Kingsford,Kingsford,NSW,1----6--,,,
AU,AU KIT,Kingston,Kingston,SA,1-------,,,
AU,AU KLP,Klein Point,Klein Point,SA,1-------,,,
AU,AU KOI,Koolan Island,Koolan Island,WA,1-------,,,
AU,AU KUR,Kurnell,Kurnell,NSW,1-------,,,
AU,AU KWI,Kwinana,Kwinana,WA,1-------,,,
AU,AU LAB,Lady Barron,Lady Barron,TAS,1-------,,,
AU,AU LMQ,Lake Macquarie,Lake Macquarie,NSW,1-3-----,,-33.06666666666667,151.6
AU,AU LEN,Lakes Entrance,Lakes Entrance,VIC,1-3-----,,-37.88333333333333,147.98333333333332
AU,AU LAN,Langarra,Langarra,NT,1-------,,-12.083333333333334,135.35
AU,AU LST,Launceston,Launceston,TAS,1--4----,,,
AU,AU JML,Laurieton,Laurieton,NSW,1----6--,,-31.65,152.8
AU,AU LGT,Legendre Terminal,Legendre Terminal,WA,1-------,,,
AU,AU LYD,Lilydale,Lilydale,VIC,123--6--,,-37.75,145.36666666666667
AU,AU LOW,Lisarow,Lisarow,NSW,123-----,,-33.38333333333333,151.36666666666667
AU,AU DFE,Longwood,Longwood,SA,1-------,,,
AU,AU LDH,Lord Howe Is,Lord Howe Is,NSW,1--4----,,,
AU,AU LUC,Lucinda,Lucinda,QLD,1-------,,,
AU,AU LUB,Lucky Bay,Lucky Bay,SA,1-------,,-33.68333333333333,136.91666666666666
AU,AU MKY,Mackay,Mackay,QLD,1-34----,,-21.15,149.2
AU,AU MQI,Macquarie Island,Macquarie Island,TAS,1-------,,-54.483333333333334,158.93333333333334
AU,AU MRK,Macquarie Park,Macquarie Park,NSW,1----6--,,-33.766666666666666,151.11666666666667
AU,AU MBY,Maribyrnong,Maribyrnong,VIC,1----6--,,-37.78333333333333,144.88333333333333
AU,AU MAR,Marrickville,Marrickville,NSW,123--6--,,-33.916666666666664,151.16666666666666
AU,AU MBH,Maryborough,Maryborough,QLD,1--4----,,,
AU,AU SAD,Maryborough,Maryborough,VIC,1-------,,-37.5,143.75
AU,AU KLL,Maryknoll,Maryknoll,VIC,1-------,,-38.916666666666664,145.6
AU,AU MEL,Melbourne,Melbourne,VIC,12345---,,-37.81666666666667,144.96666666666667
AU,AU MRS,Melrose,Melrose,SA,1-------,,,
AU,AU MLI,Melville Island,Melville Island,NT,1-------,,-11.55,130.93333333333334
AU,AU MID,Midland,Midland,WA,1-3-----,,31.883333333333333,-115.98333333333333
AU,AU MIB,Milner Bay,Milner Bay,NT,1-------,,,
AU,AU MIL,Milperra,Milperra,NSW,1-3-----,,,
AU,AU MON,Montara Field,Montara Field,NT,1-------,,-13.083333333333334,124.08333333333333
AU,AU MLL,Mooloolaba,Mooloolaba,QLD,1-3-5---,,-26.683333333333334,153.13333333333333
AU,AU MOK,Moorook,Moorook,SA,1-3-----,,-34.28333333333333,140.35
AU,AU MDC,Mordialloc,Mordialloc,VIC,123-----,,-38.016666666666666,145.08333333333334
AU,AU MGE,Mount Gravatt,Mount Gravatt,QLD,1-------,,-27.533333333333335,153.08333333333334
AU,AU MHW,Mount Hawthorn,Mount Hawthorn,WA,1----6--,,-31.916666666666668,115.83333333333333
AU,AU MOU,Mourilyan,Mourilyan,QLD,1-------,,,
AU,AU MOW,Mowbray Heights,Mowbray Heights,TAS,123-----,,-41.38333333333333,147.13333333333333
AU,AU MWA,Mulwala,Mulwala,NSW,123-----,,-36.0,146.0
AU,AU NEQ,Nericon,Nericon,NSW,1-3-----,,-34.2,146.03333333333333
AU,AU NLK,New Norfolk,New Norfolk,TAS,1-3-----,,-42.78333333333333,147.06666666666666
AU,AU NTL,Newcastle,Newcastle,NSW,1--4----,,,
AU,AU VIC,Newtown,Newtown,VIC,1-3-----,,-37.7,143.65
AU,AU NGH,Nganhurra,Nganhurra,WA,1-----7-,,-21.483333333333334,114.0
AU,AU NHU,Nhulunbuy,Nhulunbuy,NT,1-------,,-12.183333333333334,136.78333333333333
AU,AU NIV,Ningaloo Vision,Ningaloo Vision,,1-------,,-21.4,114.08333333333333
AU,AU NB2,North Bridge,North Bridge,NSW,1----6--,,-33.8,151.21666666666667
AU,AU NTE,Northern Endeavour,Northern Endeavour,NT,1-------,,,
AU,AU OKF,Oak Flats,Oak Flats,NSW,1----6--,,-34.55,150.81666666666666
AU,AU ONS,Onslow,Onslow,WA,1-34----,,-21.65,115.1
AU,AU OSB,Osborne Island,Osborne Island,WA,1-------,,,
AU,AU PAG,Paddington,Paddington,NSW,1----6--,,-33.88333333333333,151.21666666666667
AU,AU DSW,Padstow,Padstow,NSW,123-----,,-33.95,151.03333333333333
AU,AU PMK,Palm Island,Palm Island,QLD,1--4----,,,
AU,AU PAL,Palmerston,Palmerston,NT,1-------,,-12.466666666666667,130.83333333333334
AU,AU PEL,Pelican Point,Pelican Point,SA,123-----,,,
AU,AU PEN,Pendle Hills,Pendle Hills,NSW,1----6--,,-33.8,150.95
AU,AU PER,Perth,Perth,WA,12345---,,-31.95,115.85
AU,AU PIS,Phillip Island,Phillip Island,VIC,1-34----,,-38.483333333333334,145.23333333333332
AU,AU PIC,Picton,Picton,NSW,1----6--,,-34.18333333333333,150.6
AU,AU PYT,Pleystowe,Pleystowe,QLD,1-------,,-21.15,149.01666666666668
AU,AU PHP,Point Henry Pier/Melbourne,Point Henry Pier/Melbourne,VIC,12------,,-38.11666666666667,144.43333333333334
AU,AU PSM,Point Samson,Point Samson,WA,1-------,,,
AU,AU PWI,Point Wilson,Point Wilson,VIC,1-------,,,
AU,AU PAE,Port Adelaide,Port Adelaide,SA,1-------,,,
AU,AU PTL,Port Alma,Port Alma,QLD,1-------,,,
AU,AU PAU,Port Arthur,Port Arthur,TAS,1-------,,,
AU,AU PUG,Port Augusta,Port Augusta,SA,1--4----,,,
AU,AU PBY,Port Bonython,Port Bonython,SA,1-------,,,
AU,AU PBT,Port Botany,Port Botany,NSW,123-----,,,
AU,AU PCT,Port Curtis,Port Curtis,QLD,1-------,,,
AU,AU PTD,Port Dalrymple,Port Dalrymple,QLD,1-------,,,
AU,AU PDI,Port Denison,Port Denison,WA,1-3-----,,-29.266666666666666,114.93333333333334
AU,AU PTI,Port Douglas,Port Douglas,QLD,1--4----,,,
AU,AU FRY,Port Fairy,Port Fairy,VIC,1-------,,-38.36666666666667,142.23333333333332
AU,AU PGI,Port Giles,Port Giles,SA,1-------,,,
AU,AU T3P,Port Hacking,Port Hacking,NSW,1-3-----,,-34.06666666666667,151.13333333333333
AU,AU PHE,Port Hedland,Port Hedland,WA,1--4----,,,
AU,AU PHU,Port Huon,Port Huon,TAS,1-------,,,
AU,AU PJK,Port Jackson,Port Jackson,NSW,1-3-----,,,
AU,AU PKL,Port Kembla,Port Kembla,NSW,1--4----,,,
AU,AU PKY,Port Kenny,Port Kenny,SA,1-------,,-33.166666666666664,134.68333333333334
AU,AU PLA,Port Latta,Port Latta,TAS,1-------,,,
AU,AU PLO,Port Lincoln,Port Lincoln,SA,1--4----,,,
AU,AU PQQ,Port Macquarie,Port Macquarie,NSW,1--4----,,,
AU,AU POR,Port Melbourne,Port Melbourne,VIC,1-------,,-37.833333333333336,144.93333333333334
AU,AU PPI,Port Pirie,Port Pirie,SA,1--4----,,,
AU,AU PSY,Port Stanley,Port Stanley,TAS,1-------,,,
AU,AU PST,Port Stanvac,Port Stanvac,SA,1-------,,,
AU,AU PWL,Port Walcott,Port Walcott,WA,1-------,,,
AU,AU PWR,Port Warrender,Port Warrender,WA,1-------,,,
AU,AU PTW,Port Willunga,Port Willunga,SA,1----6--,,-35.266666666666666,138.45
