chain_id,model,method,num_emails,sentiment_neg,sentiment_neu,sentiment_pos
142,GPT4,Bare Llama3B,4,0.04976403117179873,0.24976403117179868,0.7004719376564026
143,GPT4,Bare Llama3B,5,0.9969096195418388,0.003090380458161235,0.0
144,GPT4,Bare Llama3B,2,0.09071662425994875,0.2907166242599487,0.6185667514801025
145,GPT4,Bare Llama3B,6,0.0,0.024992316961288452,0.9750076830387115
146,GPT4,Bare Llama3B,3,0.0,0.03922301530838013,0.9607769846916199
147,GPT4,Bare Llama3B,2,0.0,0.17827263474464417,0.8217273652553558
148,GPT4,Bare Llama3B,4,0.0,0.043904662132263184,0.9560953378677368
149,GPT4,Bare Llama3B,3,0.06976734995841982,0.2697673499584198,0.6604653000831604
150,GPT4,Bare Llama3B,5,0.09561889767646792,0.2956188976764679,0.6087622046470642
151,GPT4,Bare Llama3B,5,0.03466899096965792,0.23466899096965788,0.7306620180606842
152,GPT4,Bare Llama3B,4,0.08654157221317293,0.2865415722131729,0.6269168555736542
153,GPT4,Bare Llama3B,6,0.0,0.013536304235458374,0.9864636957645416
154,GPT4,Bare Llama3B,4,0.009850078821182273,0.20985007882118223,0.7802998423576355
155,GPT4,Bare Llama3B,2,0.0,0.045316994190216064,0.9546830058097839
156,GPT4,Bare Llama3B,5,0.05442016720771792,0.2544201672077179,0.6911596655845642
157,GPT4,Bare Llama3B,3,0.0,0.10480234026908875,0.8951976597309113
158,GPT4,Bare Llama3B,5,0.12187691926956179,0.4218769192695617,0.4562461614608765
159,GPT4,Bare Llama3B,6,0.11592953801155093,0.41592953801155086,0.4681409239768982
160,GPT4,Bare Llama3B,3,0.0,0.1365782916545868,0.8634217083454132
161,GPT4,Bare Llama3B,5,0.1502351999282837,0.7,0.1497648000717163
162,GPT4,Bare Llama3B,4,0.0,0.005219876766204834,0.9947801232337952
163,GPT4,Bare Llama3B,4,0.14605639278888705,0.7,0.15394360721111297
164,GPT4,Bare Llama3B,3,0.0,0.12307989597320557,0.8769201040267944
165,GPT4,Bare Llama3B,4,0.144046226143837,0.7,0.15595377385616302
166,GPT4,Bare Llama3B,6,0.0,0.011005491018295288,0.9889945089817047
167,GPT4,Bare Llama3B,3,0.028469616174697898,0.22846961617469785,0.7430607676506042
168,GPT4,Bare Llama3B,7,0.04702299237251284,0.2470229923725128,0.7059540152549744
169,GPT4,Bare Llama3B,4,0.0,0.023746073246002197,0.9762539267539978
170,GPT4,Bare Llama3B,2,0.15001028180122378,0.7,0.14998971819877624
171,GPT4,Bare Llama3B,5,0.0,0.0022531747817993164,0.9977468252182007
172,GPT4,Bare Llama3B,5,0.01644597351551058,0.21644597351551054,0.7671080529689789
173,GPT4,Bare Llama3B,3,0.0,0.007261723279953003,0.992738276720047
174,GPT4,Bare Llama3B,2,0.0,0.03344109654426575,0.9665589034557343
175,GPT4,Bare Llama3B,3,0.9980830496642739,0.001916950335726142,0.0
176,GPT4,Bare Llama3B,2,0.9155162489041686,0.0844837510958314,0.0
177,GPT4,Bare Llama3B,4,0.022387260198593162,0.22238726019859312,0.7552254796028137
178,GPT4,Bare Llama3B,4,0.0,0.006723344326019287,0.9932766556739807
179,GPT4,Bare Llama3B,6,0.0,0.051298320293426514,0.9487016797065735
180,GPT4,Bare Llama3B,4,0.9950192922260612,0.004980707773938775,0.0
181,GPT4,Bare Llama3B,6,0.10842069387435915,0.4084206938743591,0.48315861225128176
182,GPT4,Bare Llama3B,5,0.1480934411287308,0.7,0.15190655887126922
183,GPT4,Bare Llama3B,3,0.047244378924369834,0.2472443789243698,0.7055112421512604
184,GPT4,Bare Llama3B,4,0.12226870059967043,0.42226870059967037,0.4554625988006592
185,GPT4,Bare Llama3B,7,0.051459217071533225,0.2514592170715332,0.6970815658569336
186,GPT4,Bare Llama3B,3,0.0,0.05041739344596863,0.9495826065540314
187,GPT4,Bare Llama3B,3,0.11511283516883852,0.41511283516883846,0.469774329662323
188,GPT4,Bare Llama3B,2,0.0,0.0026849210262298584,0.9973150789737701
189,GPT4,Bare Llama3B,6,0.08810877203941347,0.28810877203941343,0.6237824559211731
190,GPT4,Bare Llama3B,2,0.0,0.01393967866897583,0.9860603213310242
191,GPT4,Bare Llama3B,5,0.0,0.191430926322937,0.808569073677063
192,GPT4,Bare Llama3B,3,0.0,0.020504415035247803,0.9794955849647522
193,GPT4,Bare Llama3B,8,0.0,0.11375710368156433,0.8862428963184357
194,GPT4,Bare Llama3B,4,0.0,0.15496420860290527,0.8450357913970947
195,GPT4,Bare Llama3B,3,0.0,0.05091547966003418,0.9490845203399658
196,GPT4,Bare Llama3B,4,0.0,0.11126643419265747,0.8887335658073425
197,GPT4,Bare Llama3B,3,0.02968060374259951,0.22968060374259947,0.740638792514801
198,GPT4,Bare Llama3B,2,0.1112783193588257,0.41127831935882564,0.47744336128234866
199,GPT4,Bare Llama3B,3,0.0,0.011067181825637817,0.9889328181743622
200,GPT4,Bare Llama3B,4,0.0,0.11446583271026611,0.8855341672897339
201,GPT4,Bare Llama3B,2,0.0065235286951065286,0.20652352869510648,0.786952942609787
202,GPT4,Bare Llama3B,4,0.0,0.1090044379234314,0.8909955620765686
203,GPT4,Bare Llama3B,6,0.0,0.01648259162902832,0.9835174083709717
204,GPT4,Bare Llama3B,4,0.09735750555992129,0.29735750555992124,0.6052849888801575
205,GPT4,Bare Llama3B,5,0.0,0.023637115955352783,0.9763628840446472
206,GPT4,Bare Llama3B,4,0.033445516228675864,0.23344551622867582,0.7331089675426483
207,GPT4,Bare Llama3B,3,0.0,0.19928616285324097,0.800713837146759
208,GPT4,Bare Llama3B,3,0.15045958161354067,0.7,0.14954041838645935
209,GPT4,Bare Llama3B,4,0.0,0.06396728754043579,0.9360327124595642
210,GPT4,Bare Llama3B,2,0.1445284128189087,0.7,0.1554715871810913
211,GPT4,Bare Llama3B,2,0.9933815617114305,0.00661843828856945,0.0
212,GPT4,Bare Llama3B,8,0.0,0.14754942059516907,0.8524505794048309
213,GPT4,Bare Llama3B,5,0.0,0.022286564111709595,0.9777134358882904
214,GPT4,Bare Llama3B,3,0.03812297582626345,0.2381229758262634,0.7237540483474731
215,GPT4,Bare Llama3B,5,0.10954534411430361,0.40954534411430354,0.48090931177139284
216,GPT4,Bare Llama3B,4,0.0,0.14701592922210693,0.8529840707778931
217,GPT4,Bare Llama3B,2,0.0,0.04105660319328308,0.9589433968067169
218,GPT4,Bare Llama3B,2,0.027420857548713706,0.22742085754871366,0.7451582849025726
219,GPT4,Bare Llama3B,5,0.08753767013549807,0.287537670135498,0.6249246597290039
220,GPT4,Bare Llama3B,6,0.13233659565448763,0.7,0.16766340434551238
221,GPT4,Bare Llama3B,3,0.0,0.05851924419403076,0.9414807558059692
222,GPT4,Bare Llama3B,3,0.0609441936016083,0.26094419360160825,0.6781116127967834
223,GPT4,Bare Llama3B,5,0.0,0.03251910209655762,0.9674808979034424
224,GPT4,Bare Llama3B,4,0.14052546918392184,0.7,0.15947453081607818
225,GPT4,Bare Llama3B,2,0.0,0.1882147490978241,0.8117852509021759
226,GPT4,Bare Llama3B,5,0.0,0.04909396171569824,0.9509060382843018
227,GPT4,Bare Llama3B,5,0.9765584208071232,0.023441579192876816,0.0
228,GPT4,Bare Llama3B,6,0.0,0.10590848326683044,0.8940915167331696
229,GPT4,Bare Llama3B,3,0.11115130186080935,0.4111513018608093,0.47769739627838137
230,GPT4,Bare Llama3B,3,0.01742512881755831,0.21742512881755827,0.7651497423648834
231,GPT4,Bare Llama3B,2,0.05448853373527529,0.25448853373527525,0.6910229325294495
232,GPT4,Bare Llama3B,7,0.0,0.18934792280197144,0.8106520771980286
233,GPT4,Bare Llama3B,2,0.10990926027297976,0.4099092602729797,0.48018147945404055
234,GPT4,Bare Llama3B,6,0.06222298145294192,0.2622229814529419,0.6755540370941162
235,GPT4,Bare Llama3B,2,0.0,0.0194261372089386,0.9805738627910614
236,GPT4,Bare Llama3B,4,0.041481786966323875,0.24148178696632383,0.7170364260673523
237,GPT4,Bare Llama3B,2,0.07997704446315768,0.27997704446315763,0.6400459110736847
238,GPT4,Bare Llama3B,4,0.14761955440044405,0.7,0.15238044559955596
239,GPT4,Bare Llama3B,6,0.10913586020469668,0.4091358602046966,0.4817282795906067
240,GPT4,Bare Llama3B,4,0.0,0.19345498085021973,0.8065450191497803
241,GPT4,Bare Llama3B,3,0.0,0.06969967484474182,0.9303003251552582
242,GPT4,Bare Llama3B,4,0.0031498759984970315,0.203149875998497,0.793700248003006
243,GPT4,Bare Llama3B,5,0.10232129096984866,0.4023212909698486,0.49535741806030276
244,GPT4,Bare Llama3B,6,0.040556573867797874,0.24055657386779783,0.7188868522644043
245,GPT4,Bare Llama3B,4,0.0,0.02006933093070984,0.9799306690692902
246,GPT4,Bare Llama3B,5,0.04479957520961764,0.2447995752096176,0.7104008495807648
247,GPT4,Bare Llama3B,3,0.04579787850379946,0.24579787850379942,0.7084042429924011
248,GPT4,Bare Llama3B,6,0.1234013080596924,0.42340130805969234,0.45319738388061526
249,GPT4,Bare Llama3B,2,0.0,0.006939291954040527,0.9930607080459595
250,GPT4,Bare Llama3B,3,0.0,0.03327861428260803,0.966721385717392
251,GPT4,Bare Llama3B,3,0.06386476159095766,0.2638647615909576,0.6722704768180847
252,GPT4,Bare Llama3B,2,0.0,0.11758407950401306,0.8824159204959869
253,GPT4,Bare Llama3B,5,0.10448972284793856,0.4044897228479385,0.49102055430412295
254,GPT4,Bare Llama3B,5,0.01522987484931948,0.21522987484931944,0.7695402503013611
255,GPT4,Bare Llama3B,4,0.0,0.0657217800617218,0.9342782199382782
256,GPT4,Bare Llama3B,6,0.13745737969875338,0.7,0.16254262030124664
257,GPT4,Bare Llama3B,6,0.0,0.024440109729766846,0.9755598902702332
258,GPT4,Bare Llama3B,4,0.03759875297546389,0.23759875297546384,0.7248024940490723
259,GPT4,Bare Llama3B,2,0.0,0.14709874987602234,0.8529012501239777
260,GPT4,Bare Llama3B,4,0.1426523417234421,0.7,0.15734765827655792
261,GPT4,Bare Llama3B,7,0.06905973851680758,0.26905973851680753,0.6618805229663849
262,GPT4,Bare Llama3B,5,0.0,0.1560305953025818,0.8439694046974182
263,GPT4,Bare Llama3B,4,0.005859711766243003,0.20585971176624296,0.788280576467514
264,GPT4,Bare Llama3B,2,0.0,0.14688065648078918,0.8531193435192108
265,GPT4,Bare Llama3B,4,0.104013466835022,0.40401346683502193,0.4919730663299561
266,GPT4,Bare Llama3B,4,0.13415550589561465,0.7,0.16584449410438537
267,GPT4,Bare Llama3B,3,0.13579321801662447,0.7,0.16420678198337554
268,GPT4,Bare Llama3B,4,0.026856580376625083,0.22685658037662504,0.7462868392467499
269,GPT4,Bare Llama3B,3,0.15624699890613558,0.7,0.14375300109386444
270,GPT4,Bare Llama3B,5,0.11432735025882723,0.41432735025882717,0.4713452994823456
271,GPT4,Bare Llama3B,7,0.03060833513736727,0.23060833513736723,0.7387833297252655
272,GPT4,Bare Llama3B,3,0.16762565027456733,0.7,0.1323743497254327
273,GPT4,Bare Llama3B,7,0.10852512121200564,0.40852512121200557,0.4829497575759888
274,GPT4,Bare Llama3B,5,0.10604029297828677,0.4060402929782867,0.48791941404342654
275,GPT4,Bare Llama3B,4,0.0,0.1613074541091919,0.8386925458908081
276,GPT4,Bare Llama3B,4,0.08771480023860934,0.2877148002386093,0.6245703995227814
277,GPT4,Bare Llama3B,4,0.0,0.13373124599456787,0.8662687540054321
278,GPT4,Bare Llama3B,3,0.0,0.07757645845413208,0.9224235415458679
279,GPT4,Bare Llama3B,4,0.0,0.03604692220687866,0.9639530777931213
280,GPT4,Bare Llama3B,3,0.0,0.19403886795043945,0.8059611320495605
281,GPT4,Bare Llama3B,3,0.04695975184440615,0.2469597518444061,0.7060804963111877
282,GPT4,Bare Llama3B,3,0.0,0.07618704438209534,0.9238129556179047
283,GPT4,Bare Llama3B,3,0.0,0.02634391188621521,0.9736560881137848
284,GPT4,Bare Llama3B,4,0.05816316008567812,0.2581631600856781,0.6836736798286438
285,GPT4,Bare Llama3B,3,0.02828469276428225,0.2282846927642822,0.7434306144714355
286,GPT4,Bare Llama3B,5,0.17132759690284727,0.7143362015485764,0.11433620154857635
287,GPT4,Bare Llama3B,4,0.14958921968936922,0.7,0.1504107803106308
288,GPT4,Bare Llama3B,5,0.0,0.004054129123687744,0.9959458708763123
289,GPT4,Bare Llama3B,8,0.14921499192714693,0.7,0.15078500807285308
290,GPT4,Bare Llama3B,4,0.9973927759565413,0.0026072240434587,0.0
291,GPT4,Bare Llama3B,4,0.03942232728004458,0.23942232728004453,0.7211553454399109
292,GPT4,Bare Llama3B,5,0.06856363415718081,0.26856363415718076,0.6628727316856384
293,GPT4,Bare Llama3B,6,0.0,0.06182017922401428,0.9381798207759857
294,GPT4,Bare Llama3B,5,0.1440106123685837,0.7,0.15598938763141632
295,GPT4,Bare Llama3B,6,0.017812886834144614,0.21781288683414457,0.7643742263317108
296,GPT4,Bare Llama3B,6,0.14948254227638247,0.7,0.15051745772361755
297,GPT4,Bare Llama3B,3,0.9934893324971199,0.0065106675028800964,0.0
298,GPT4,Bare Llama3B,4,0.09017334282398226,0.2901733428239822,0.6196533143520355
299,GPT4,Bare Llama3B,7,0.0,0.015604794025421143,0.9843952059745789
300,GPT4,Bare Llama3B,3,0.0,0.18699964880943298,0.813000351190567
301,GPT4,Bare Llama3B,2,0.0,0.13791009783744812,0.8620899021625519
302,GPT4,Bare Llama3B,2,0.0,0.14212170243263245,0.8578782975673676
303,GPT4,Bare Llama3B,5,0.10066516101360323,0.40066516101360317,0.4986696779727936
304,GPT4,Bare Llama3B,4,0.0,0.002653360366821289,0.9973466396331787
305,GPT4,Bare Llama3B,2,0.12563554346561434,0.7,0.17436445653438568
306,GPT4,Bare Llama3B,4,0.0,0.07415762543678284,0.9258423745632172
307,GPT4,Bare Llama3B,3,0.0,0.022380173206329346,0.9776198267936707
308,GPT4,Bare Llama3B,5,0.1156467139720917,0.41564671397209163,0.4687065720558167
309,GPT4,Bare Llama3B,5,0.0,0.024298489093780518,0.9757015109062195
310,GPT4,Bare Llama3B,3,0.14933865666389468,0.7,0.15066134333610534
311,GPT4,Bare Llama3B,6,0.0,0.05972352623939514,0.9402764737606049
312,GPT4,Bare Llama3B,2,0.0,0.005317717790603638,0.9946822822093964
313,GPT4,Bare Llama3B,6,0.9576508244499564,0.04234917555004358,0.0
314,GPT4,Bare Llama3B,5,0.0,0.15439477562904358,0.8456052243709564
315,GPT4,Bare Llama3B,1,0.6150530105223879,0.292473494738806,0.09247349473880603
316,GPT4,Bare Llama3B,4,0.11178592741489413,0.41178592741489406,0.4764281451702118
317,GPT4,Bare Llama3B,2,0.09354647397994997,0.29354647397994993,0.6129070520401001
318,GPT4,Bare Llama3B,4,0.1471219301223755,0.7,0.1528780698776245
319,GPT4,Bare Llama3B,4,0.0,0.13743647933006287,0.8625635206699371
320,GPT4,Bare Llama3B,9,0.14336728453636172,0.7,0.1566327154636383
321,GPT4,Bare Llama3B,2,0.0,0.1405649185180664,0.8594350814819336
322,GPT4,Bare Llama3B,2,0.0,0.025198012590408325,0.9748019874095917
323,GPT4,Bare Llama3B,3,0.02357851862907412,0.22357851862907407,0.7528429627418518
324,GPT4,Bare Llama3B,6,0.007638910412788413,0.20763891041278837,0.7847221791744232
325,GPT4,Bare Llama3B,4,0.015831077098846458,0.2158310770988464,0.7683378458023071
326,GPT4,Bare Llama3B,3,0.9978299317299388,0.002170068270061165,0.0
327,GPT4,Bare Llama3B,2,0.1226672023534775,0.42266720235347743,0.45466559529304507
328,GPT4,Bare Llama3B,2,0.03443450629711153,0.2344345062971115,0.731130987405777
329,GPT4,Bare Llama3B,6,0.0,0.043485045433044434,0.9565149545669556
